start_time,start_lat,start_lon,orig_addr,end_time,end_lat,end_lon,dest_addr,passengers,booster_seat,large_luggage,fare
2019-09-19 14:47:07,50.749972505218324,-1.916104455710532,"Tozer Close, Bournemouth BH11 8RG, UK",2019-09-19 15:18:31,50.7362014153574,-1.7586655052287732,"Purewell Cross, Christchurch BH23 3PG, UK",2,False,False,30.2
2019-09-11 06:20:04,50.743350101624316,-1.7457315986125634,"St Josephs School, Christchurch BH23 3DB, UK",2019-09-11 06:26:27,50.748374601678364,-1.6924233111196958,"Bracken Way, Walkford, Christchurch BH23 5RE, UK",1,True,False,14.7
2019-09-22 10:50:13,50.768927340747005,-1.902457430114863,"Gullivers Tavern, Bournemouth BH11 9AA, UK",2019-09-22 11:07:57,50.71965110157127,-1.8539573639278024,"Toft Steps, Bournemouth BH1 3EN, UK",3,False,False,18.6
2019-09-09 09:38:06,50.736710543051814,-1.9070871530210465,"Merrow Avenue, Poole BH12 1PX, UK",2019-09-09 10:00:11,50.722053639282294,-1.7951030458716961,"Church Road, Bournemouth BH6 4AT, UK",3,False,False,23.5
2019-09-18 20:06:11,50.745413869755296,-1.9051565762252776,"Alton Road, Poole, Bournemouth BH12 5DG, UK",2019-09-18 20:12:36,50.72874483448938,-1.9367004852873764,"346 Ashley Rd, Poole BH14 9DF, UK",1,False,False,8.5
2019-09-11 11:06:36,50.74356544633307,-1.8176149263085557,"Castle Lane Tesco, Bournemouth BH7 7JT, UK",2019-09-11 11:26:34,50.76537765357707,-1.9311071405098088,"King Richard Drive, Bournemouth BH11 9QN, UK",1,False,False,19.9
2019-09-20 01:29:18,50.74257991924885,-1.9036033103601409,"Mickleham Close, Poole BH12 5EZ, UK",2019-09-20 01:38:18,50.73189237840629,-1.84187548950351,"Kings Park, Bournemouth BH1 4NG, UK",3,False,False,21.4
2019-09-15 07:55:33,50.734664908645506,-1.7773921290859083,"Town Centre (Stop C), Christchurch BH23 1AW, UK",2019-09-15 08:06:23,50.775992218594006,-1.8557820430619951,"Parley Court Farm, Christchurch BH23 6BD, UK",1,True,False,19.5
2019-09-22 17:58:57,50.76298780081997,-1.997353319644764,"United Reformed Church, Broadstone BH18 9AG, UK",2019-09-22 18:34:03,50.75011130178047,-1.6894494063699403,"Walkford Hotel, Walkford, Christchurch BH23 5QX, UK",1,False,True,44.2
2019-09-18 19:11:39,50.73588681004461,-1.9616025918834832,"Dale Valley Road Top, Poole BH15 3JD, UK",2019-09-18 19:20:08,50.7353482284098,-1.9130272016998324,"Carroll Close, Poole BH12 1PF, UK",1,False,False,10.8
2019-09-14 21:07:36,50.736256748709145,-1.86578078040464,"The Richmond Arms, Bournemouth BH8 8UU, UK",2019-09-14 21:19:54,50.76875583321858,-1.9261248774054989,"Weldon Avenue, Bournemouth BH11 9SR, UK",1,False,True,18.2
2019-09-21 22:28:24,50.734558328034275,-1.787765140583249,"Manor Road, Christchurch BH23 1LZ, UK",2019-09-21 22:37:11,50.750719436576226,-1.8267016715714888,"Cheshire Drive, Bournemouth BH8 0JR, UK",3,False,True,23.1
2019-09-11 16:06:35,50.769104497871076,-1.9103272448881612,"Durdells Avenue, Bournemouth BH11 9BU, UK",2019-09-11 16:23:14,50.75064688171248,-1.8388356873466205,"574 Castle Ln W, Bournemouth BH8 9UF, UK",1,False,False,14.6
2019-09-21 23:02:27,50.72877872300107,-1.8691883379658945,"Beechey Road, Bournemouth BH1 1RN, UK",2019-09-21 23:09:44,50.76200954718125,-1.8895552829857931,"Palfrey Road, Bournemouth BH10 6HB, UK",1,False,False,18.0
2019-09-15 16:27:25,50.73067291001057,-1.825415313335646,"Pokesdown Station, Bournemouth BH7 6AX, UK",2019-09-15 16:37:16,50.73527848509619,-1.7691987847790036,"Stony Lane, Christchurch BH23 1EG, UK",3,False,False,11.8
2019-09-17 18:09:38,50.73097366064775,-1.952920989251689,"Sea View (Stop C), Poole BH14 0BE, UK",2019-09-17 18:17:38,50.74969451059871,-1.976928337403893,"Tollerford Road Roundabout, Poole BH17 9JR, UK",1,False,False,11.0
2019-09-13 22:35:28,50.73015399987974,-1.949719670067373,"Cranbrook Road, Poole BH14 0AJ, UK",2019-09-13 22:44:57,50.76848759799375,-1.9035360465248536,"Oxford Lane, Bournemouth BH11 9DP, UK",3,False,False,22.6
2019-09-11 08:50:38,50.74707899693407,-1.985334701391189,"Sopers Lane, Poole BH17 7LF, UK",2019-09-11 08:57:36,50.78283773959707,-1.963195654950905,"Merley Lane, Oakley, Wimborne BH21 3AQ, UK",2,False,False,10.7
2019-09-12 09:16:37,50.72122969698494,-1.7820738494295758,"Baring Road, Bournemouth BH6 4DE, UK",2019-09-12 09:40:33,50.72536820373446,-1.945899593954188,"Castle Hill, Poole BH14 0EW, UK",2,False,True,28.7
2019-09-21 23:04:30,50.727698140559255,-1.9048947194218089,"St Johns Church, Poole BH12 1HF, UK",2019-09-21 23:10:34,50.70464600481542,-1.9241719433734104,"De Mauley Road, Poole BH13 7LU, UK",1,False,False,16.6
2019-09-14 00:30:22,50.74018387955846,-1.8634879215334337,"St Albans Road, Bournemouth BH8 9RR, UK",2019-09-14 00:36:40,50.74030148317401,-1.8996823840517936,"Fern Barrow Surgery, Poole BH12 5HG, UK",1,False,False,14.7
2019-09-21 08:42:34,50.72007810798306,-1.8908860482570504,"St Michaels Roundabout, Bournemouth BH2 5JP, UK",2019-09-21 08:48:35,50.72594183757068,-1.9259936356657523,"St. Josephs Church, Poole BH14 9AH, UK",1,False,False,7.9
2019-09-16 18:21:41,,,"115 Bargates, Christchurch BH23 1QH, UK",2019-09-16 18:48:02,50.76002013983729,-1.9943336075260838,"The Broadway, Broadstone BH18 8DP, UK",2,False,False,33.4
2019-09-12 14:35:37,50.72497896828394,-1.7865758171133124,"Nugent Road, Bournemouth BH6 4EF, UK",2019-09-12 15:10:17,50.73588681004461,-1.9616025918834832,"Dale Valley Road Top, Poole BH15 3JD, UK",3,False,False,34.7
2019-09-18 09:35:47,50.72979392924086,-1.839558883937075,"Portman Hotel, Bournemouth BH1 4LL, UK",2019-09-18 09:46:09,50.74108178150034,-1.8875352790553872,"Talbot Roundabout, Bournemouth BH3 7HZ, UK",1,False,False,9.9
2019-09-11 09:09:47,50.75138762340703,-1.6664062760121372,"Milton Mead, New Milton BH25 6RN, UK",2019-09-11 09:40:52,50.768927340747005,-1.902457430114863,"Gullivers Tavern, Bournemouth BH11 9AA, UK",1,False,False,36.0
2019-09-14 20:29:44,50.720121404829634,-1.889115232661486,"St Michaels Church, Bournemouth BH2 5QL, UK",2019-09-14 20:48:39,50.78546606380585,-1.9722864822658843,"Merley First School, Oakley, Wimborne BH21 1SD, UK",2,False,False,23.3
2019-09-16 19:11:20,50.73586993795992,-1.8249283976979325,"Durrington Road, Bournemouth BH7 6QF, UK",2019-09-16 19:19:53,50.7315082027602,-1.8734598377737008,"Cemetery Junction, Bournemouth BH1 1RP, UK",3,True,False,14.1
2019-09-13 16:26:10,50.727698140559255,-1.9048947194218089,"St Johns Church, Poole BH12 1HF, UK",2019-09-13 16:39:30,50.7595395217372,-1.8588665341519883,"Stratton Road, Bournemouth BH9 3PU, UK",3,False,False,14.5
2019-09-13 08:07:23,50.752058368766654,-1.674651595496675,"Stem Lane, New Milton BH25 5NE, UK",2019-09-13 08:33:11,50.71893074643217,-1.8605464942735237,"Suncliff Hotel, Bournemouth BH1 3AF, UK",1,False,False,29.0
2019-09-14 05:09:44,50.74134568056548,-1.7966912922533596,"Jumpers Road, Christchurch BH23 2AR, UK",2019-09-14 05:15:41,50.742349791980885,-1.7531208563029659,"40 Hunt Rd, Christchurch BH23 3BN, UK",2,False,False,16.2
2019-09-19 22:48:00,50.753029087845796,-1.9695128535340016,"Portesham Way, Poole BH17 9ES, UK",2019-09-19 22:52:39,50.76298780081997,-1.997353319644764,"United Reformed Church, Broadstone BH18 9AG, UK",2,False,False,14.4
2019-09-21 00:03:46,50.74711519222991,-1.8779251515094075,"Police Station, Bournemouth BH9 2EQ, UK",2019-09-21 00:06:05,50.76000447018751,-1.8721780569062945,"Westover Retail Park, Bournemouth BH9 2UB, UK",2,True,False,13.3
2019-09-14 18:38:11,50.75294102302831,-1.8331575699852656,"Woodbury Avenue, Bournemouth BH8 0LX, UK",2019-09-14 18:54:13,50.72306005951088,-1.9527730417563904,"Ashley Cross, Poole BH14 0JT, UK",1,False,False,21.0
2019-09-22 14:56:20,50.74222101134586,-1.7560268766479998,"Hunt Road, Christchurch BH23 3BD, UK",2019-09-22 15:20:05,50.76321719241486,-1.9141241848933697,"Elmrise School, Bournemouth BH11 9JP, UK",1,False,False,29.5
2019-09-19 22:23:09,50.71999426074144,-1.8788029135376871,"Bournemouth Square (Stand Y), Bournemouth BH1 2AQ, UK",2019-09-19 22:32:25,50.735127589959404,-1.8158621964652808,"Hambledon Road, Bournemouth BH7 6DT, UK",1,False,False,21.6
2019-09-20 16:07:16,50.718193238241895,-1.905324692303781,"58 Alumhurst Rd, Bournemouth BH4 8EN, UK",2019-09-20 16:13:54,50.72107816179771,-1.8835032398451037,"25 Avenue Rd, Bournemouth BH2 5SL, UK",1,False,False,7.2
2019-09-21 06:18:17,50.74920175940712,-1.9902384242467388,"Waterloo House, Poole BH17 7EZ, UK",2019-09-21 06:40:23,50.73345051714548,-1.8187735611575455,"Harewood Avenue, Bournemouth BH7 6BE, UK",1,False,False,26.3
2019-09-12 15:33:45,50.76511692669128,-1.9312067770172616,"Stephen Langton Drive, Bournemouth BH11 9UA, UK",2019-09-12 15:41:14,50.75299859476098,-1.9581014841786664,"Chaldon Road, Poole BH17 8BY, UK",1,True,True,16.8
2019-09-11 09:50:43,50.74433883941007,-1.7256713795681593,"Hoburne Lane, Christchurch BH23 4QS, UK",2019-09-11 10:27:04,50.7333682957903,-1.9598901013647452,"194 Ringwood Rd, Poole BH14 0RR, UK",2,False,False,38.7
2019-09-20 09:40:38,50.73412710058247,-1.8935457814778136,"Alyth Road, Bournemouth BH3 7ET, UK",2019-09-20 09:46:33,50.73740600311165,-1.8642186990014384,"Richmond Wood Road, Bournemouth BH8 9RL, UK",2,False,False,6.9
2019-09-20 12:44:54,50.75375657502628,-1.9661668804066452,"Marshwood Avenue, Poole BH17 9ET, UK",2019-09-20 12:56:36,50.786497974364735,-1.9640297623163887,"Chichester Walk, Oakley, Wimborne BH21 1SU, UK",1,False,False,14.6
2019-09-15 09:23:18,50.73962073583434,-1.8195859087106356,"Warnford Road, Bournemouth BH7 6QY, UK",2019-09-15 09:30:45,50.75295721844893,-1.8257720051912183,"Hopkins Close, Bournemouth BH8 0LP, UK",1,True,False,11.9
2019-09-13 08:34:39,50.76269362484963,-1.89023424801866,"Palfrey Road, Bournemouth BH10 6HA, UK",2019-09-13 08:47:34,50.728309801908935,-1.9307220935878928,"Loch Road, Poole BH14 9BY, UK",1,False,False,12.8
2019-09-13 20:30:44,50.74084330902941,-1.8827882377565608,"Osborne Road, Bournemouth BH9 2JB, UK",2019-09-13 20:45:47,50.721609827929896,-1.7984481980225573,"Southbourne Cross Roads, Bournemouth BH6 3DJ, UK",1,False,False,15.7
2019-09-19 16:24:18,50.74198738659346,-1.9475812190185489,"Old Wareham Road, Poole BH12 3JN, UK",2019-09-19 16:32:48,50.75480327048432,-1.9185483279575049,"Turbary Common Gate, Bournemouth BH11 8HJ, UK",1,False,False,8.4
2019-09-13 19:15:59,50.74636517237307,-1.9440612940482904,"Alderney Post Office, Poole BH12 4NH, UK",2019-09-13 19:29:01,50.736778976300876,-1.8587080868406705,"Howard Road, Bournemouth BH8 8UA, UK",1,False,False,14.6
2019-09-21 18:21:31,50.73191523698018,-1.8524740369925987,"Springbourne Library, Bournemouth BH8 8BX, UK",2019-09-21 18:25:28,50.72597481001269,-1.8415836894489228,"549 Christchurch Rd, Bournemouth BH1, UK",1,False,False,4.9
2019-09-14 13:54:27,50.7864352753193,-1.9648525833989992,"Chichester Walk, Oakley, Wimborne BH21 1SR, UK",2019-09-14 14:02:11,50.765691269269865,-1.9156510535292912,"Anchor Road, Bournemouth BH11 9HG, UK",2,False,False,10.7
2019-09-12 09:37:34,50.751984947683155,-1.891875221270291,"Hendford Road, Bournemouth BH10 4DX, UK",2019-09-12 09:39:29,50.75230312647398,-1.9062767292311775,"Turbary Park Avenue, Bournemouth BH11 8SW, UK",2,False,False,4.2
2019-09-15 21:45:19,50.781438327506564,-1.876360842785368,"Church Lane, West Parley, Ferndown BH22 8SL, UK",2019-09-15 21:57:39,50.7217380211623,-1.896676182665082,"Netherhall Gardens, Bournemouth BH4 9DT, UK",1,False,False,16.6
2019-09-19 15:32:09,50.78678898165282,-1.8531103204122217,"Viscount Road, Christchurch BH23 6NX, UK",2019-09-19 15:56:29,50.72597481001269,-1.8415836894489228,"549 Christchurch Rd, Bournemouth BH1, UK",1,False,False,24.4
2019-09-21 05:35:27,50.70547728920649,-1.9167642437087056,"Branksome Court, Poole BH13 7BN, UK",2019-09-21 05:59:20,50.751354527902116,-1.6835868371011349,"Chewton Farm Road, Walkford, Christchurch BH23 5QW, UK",2,False,False,57.8
2019-09-21 06:26:58,50.76745448100914,-1.930324201834464,"Co-op Store, Bournemouth BH11 9TE, UK",2019-09-21 06:41:12,50.70319887450575,-1.925250476230549,"Haven Road, Poole BH13 7NP, UK",2,False,False,17.5
2019-09-14 02:23:55,50.733066085744724,-1.8936757069527892,"East Avenue, Bournemouth BH3 7ET, UK",2019-09-14 02:26:16,50.744329885881065,-1.899333646868796,"Bournemouth University (Stop J), Poole BH10 4JA, UK",4,False,False,16.0
2019-09-22 05:26:56,50.76421129103095,-1.9087343399072965,"Durdells Avenue, Bournemouth BH11 8AF, UK",2019-09-22 05:30:15,50.758772307545435,-1.8996430062044136,"East Howe Shops, Bournemouth BH10 5HX, UK",1,True,False,13.7
2019-09-10 20:41:17,50.75064688171248,-1.8388356873466205,"574 Castle Ln W, Bournemouth BH8 9UF, UK",2019-09-10 20:54:05,50.74011500178722,-1.746769466853159,"Revvo Castor, Christchurch BH23 3PY, UK",2,False,False,15.7
2019-09-21 02:31:32,50.77905327323657,-1.8587086349813644,"Chapel Gate, Christchurch BH23 6BS, UK",2019-09-21 02:44:02,50.73772544669494,-1.7607408262432918,"Medical Centre, Christchurch BH23 3DT, UK",3,False,False,32.3
2019-09-21 06:14:17,50.751718413499496,-1.9060369141491167,"Kingsbere Avenue, Bournemouth BH10 4DJ, UK",2019-09-21 06:31:31,50.73627924598369,-1.7895995523708936,"Freda Road, Christchurch BH23 1LY, UK",1,False,False,20.4
2019-09-13 18:02:58,50.7366494048737,-1.7854600453910534,"Stour Road, Christchurch BH23 1PD, UK",2019-09-13 18:37:12,50.76761879581222,-1.88731583930652,"New Road Corner, Bournemouth BH10 7AJ, UK",1,False,False,30.2
2019-09-15 17:55:31,50.7484193280752,-1.919735832827448,"Scott Road, Poole BH12 5AA, UK",2019-09-15 18:02:42,50.72863706786786,-1.93696982734262,"Conservative Club, Poole BH14 9DY, UK",1,False,False,9.1
2019-09-14 20:39:52,50.72538309748479,-1.900181679363404,"Surrey Road, Bournemouth BH4 9HR, UK",2019-09-14 20:47:43,50.76009261455159,-1.8879718721494507,"Saxonhurst Road, Bournemouth BH10 6HE, UK",2,False,False,10.2
2019-09-13 04:39:12,50.750441535262134,-1.8770376775521451,"747 Wimborne Rd, Bournemouth BH9 2BA, UK",2019-09-13 04:50:12,50.73190021774046,-1.822307685573508,"Spurgeon Road, Bournemouth BH7 6AZ, UK",1,True,False,28.1
2019-09-21 20:21:43,50.762030469525186,-1.9278935467401883,"Knighton Heath Road, Bournemouth BH11 9QU, UK",2019-09-21 20:43:29,50.73649175358306,-1.7688243912857189,"Stony Lane, Christchurch BH23 1EZ, UK",2,False,False,28.1
2019-09-09 16:10:08,50.7333682957903,-1.9598901013647452,"194 Ringwood Rd, Poole BH14 0RR, UK",2019-09-09 16:34:34,50.74281589198908,-1.8610851193854652,"Five Ways, Bournemouth BH8 9SA, UK",2,False,False,24.0
2019-09-12 13:14:37,50.74021160973833,-1.722039142594166,"St. George's Close, Christchurch BH23 4JP, UK",2019-09-12 13:35:59,50.75442323264407,-1.8450743918646293,"Setley Gardens, Bournemouth BH8 0PG, UK",2,False,False,21.7
2019-09-21 21:27:23,50.71899384707231,-1.860673795840984,"Suncliff Hotel, Bournemouth BH1 3AF, UK",2019-09-21 21:50:54,50.80065658989914,-1.9834735355537196,"Police Station, Wimborne Minster, Wimborne BH21 1AN, UK",2,True,True,35.8
2019-09-13 16:05:35,50.75258396333835,-1.955465206457251,"Twyford Way, Poole BH17 8BB, UK",2019-09-13 16:09:12,50.74106855898013,-1.968259241095224,"Wykeham Close, Poole BH17 8PY, UK",1,False,False,6.1
2019-09-12 16:02:02,50.72112436731718,-1.8942693044638843,"Queens Road, Bournemouth BH4 9DE, UK",2019-09-12 16:07:58,50.73837666577958,-1.8892848036577117,"Roslin Road South, Bournemouth BH3 7EY, UK",2,False,False,7.2
2019-09-16 10:37:15,,,"Darracott Road, Bournemouth BH5 2HG, UK",2019-09-16 10:55:44,50.748374601678364,-1.6924233111196958,"Bracken Way, Walkford, Christchurch BH23 5RE, UK",1,False,False,21.2
2019-09-09 21:11:06,50.72608144636472,-1.896638319848417,"Branksome Wood Mansions, 26 Branksome Wood Rd, Bournemouth BH4 9JZ, UK",2019-09-09 21:20:52,50.73586993795992,-1.8249283976979325,"Durrington Road, Bournemouth BH7 6QF, UK",1,False,False,13.4
2019-09-10 14:53:05,50.75517113240575,-1.9173568826430805,"Batchelor Road, Bournemouth BH11 8ER, UK",2019-09-10 15:08:40,50.71640731641154,-1.8889964937152608,"Admirals Walk, Bournemouth BH2 5EX, UK",3,True,False,19.5
2019-09-16 02:58:42,50.7339313999523,-1.7747316597474097,"18 Castle St, Christchurch BH23 1DT, UK",2019-09-16 03:13:02,50.752931572897616,-1.8761664551108248,"Cowper Road, Bournemouth BH9 2DR, UK",2,False,False,31.2
2019-09-15 13:12:04,50.76442190447669,-1.8920593174341973,"Gillam Road, Bournemouth BH10 6BW, UK",2019-09-15 13:27:27,50.72825611300989,-1.8395074548282024,"Sovereign Centre, Bournemouth BH1 4HZ, UK",1,False,False,16.8
2019-09-09 21:02:54,50.717593043772276,-1.870267620848864,"Russell Cotes Museum, Bournemouth BH1 3AA, UK",2019-09-09 21:08:46,50.7291453875025,-1.83878183066164,"Centenary Way, Bournemouth BH1 4LJ, UK",2,False,False,7.4
2019-09-09 23:16:28,50.79551263217886,-1.9819713400760948,"The Coach and Horses, Wimborne Minster, Wimborne BH21 1QF, UK",2019-09-09 23:26:14,50.74768138378602,-1.9843990304843595,"Waterloo Road, Poole BH17 7LE, UK",2,False,False,25.0
2019-09-13 02:11:27,50.69208936662589,-1.9343853551680181,"Banks Road, Poole BH13 7PP, UK",2019-09-13 02:27:15,50.73015380477689,-1.8270749841648508,"Hannington Road, Bournemouth BH7 6DJ, UK",1,False,False,38.2
2019-09-17 01:14:00,50.72889080827104,-1.9406957678389094,"345A Ashley Rd, Poole BH14 0AR, UK",2019-09-17 02:09:25,50.80075610532667,-1.988553550361827,"7 West Borough, Wimborne BH21 1PR, UK",1,False,False,93.8
2019-09-16 17:05:17,50.72979392924086,-1.839558883937075,"Portman Hotel, Bournemouth BH1 4LL, UK",2019-09-16 17:28:13,50.74984299649914,-1.96044310619041,"Warmwell Close, Poole BH17 8AS, UK",3,False,False,23.4
2019-09-16 17:18:24,50.72472583858457,-1.910298388154548,"Eagle Road, Poole BH12 1AD, UK",2019-09-16 18:06:34,50.751354527902116,-1.6835868371011349,"Chewton Farm Road, Walkford, Christchurch BH23 5QW, UK",3,False,False,48.1
2019-09-20 19:58:17,50.75258320333955,-1.993455581494718,"Hillbourne Road, Poole BH17 7JB, UK",2019-09-20 20:10:43,50.75179267692759,-1.888232616437068,"Ensbury Park Hotel, Bournemouth BH10 4EA, UK",2,False,False,16.6
2019-09-12 21:33:38,50.75431893123921,-1.997764864470956,"94 York Rd, Broadstone BH18 8EU, UK",2019-09-12 21:49:26,50.69627842001822,-1.9316752541439317,"Shore Road, Poole BH13 7PJ, UK",2,False,True,21.6
2019-09-10 17:43:11,50.76086555704072,-1.9979914379784658,"West Way Bottom, Broadstone BH18 9LP, UK",2019-09-10 17:59:54,50.730288130755966,-1.8945321066552328,"Rothsay Road, Bournemouth BH4 9NQ, UK",3,False,False,20.2
2019-09-14 20:47:23,50.7764015384827,-1.8453564869164207,"Adventure Wonderland, Christchurch BH23 6BA, UK",2019-09-14 20:59:22,50.73523391580967,-1.8678242185092009,"Malmesbury Park Road, Bournemouth BH8 8UF, UK",1,False,True,20.6
2019-09-09 16:02:55,50.72229860099999,-1.872436278045627,"Horseshoe Common, Bournemouth BH1 1NU, UK",2019-09-09 16:30:30,50.751837197690094,-1.6792175841760053,"Walkford Lane, New Milton BH25 5NG, UK",2,False,False,31.4
2019-09-17 23:16:21,50.72736926291019,-1.92227940390587,"Branksome Station, Poole BH12 1DH, UK",2019-09-17 23:22:10,50.73676876483528,-1.9637274865984424,"St Edwards School, Poole BH15 3JB, UK",1,False,False,15.6
2019-09-14 00:17:17,50.73647198531515,-1.8911598096149296,"Dunkeld Road, Bournemouth BH3 7EX, UK",2019-09-14 00:25:53,50.75164572283916,-1.839314221514384,"Eventide Homes, Bournemouth BH8 9TW, UK",2,False,False,22.6
2019-09-21 15:35:44,50.71650198418682,-1.9045490352483192,"Herbert Road, Bournemouth BH4 8EW, UK",2019-09-21 15:58:04,50.739131326250366,-1.7493256321575226,"Airfield Way, Christchurch BH23 3FG, UK",1,True,False,30.9
2019-09-19 13:46:07,50.756902784507844,-1.8728811522893667,"Linden Road, Bournemouth BH9 2BX, UK",2019-09-19 13:55:06,50.75845348320795,-1.9174220070539383,"Gladdis Road, Bournemouth BH11 8EP, UK",3,False,True,13.1
2019-09-21 00:41:41,50.74014441034194,-1.9487453501612624,"Tesco, Poole BH12 3JL, UK",2019-09-21 00:49:45,50.75179267692759,-1.888232616437068,"Ensbury Park Hotel, Bournemouth BH10 4EA, UK",1,False,False,21.3
2019-09-13 16:49:39,50.74449825358236,-1.740325436016294,"Sainsbury, Christchurch BH23 4SA, UK",2019-09-13 17:04:34,50.73385467657454,-1.8072235567223216,"Stourfield School, Bournemouth BH6 5JH, UK",1,False,False,13.9
2019-09-09 21:16:24,50.75442323264407,-1.8450743918646293,"Setley Gardens, Bournemouth BH8 0PG, UK",2019-09-09 21:21:14,50.76161572253553,-1.865566612786044,"Granby Road, Bournemouth BH9 3LS, UK",1,False,True,10.0
2019-09-13 08:59:56,50.74281589198908,-1.8610851193854652,"Five Ways, Bournemouth BH8 9SA, UK",2019-09-13 09:15:47,50.72874483448938,-1.9367004852873764,"346 Ashley Rd, Poole BH14 9DF, UK",1,False,False,15.6
2019-09-12 08:13:09,50.76129952468835,-1.9111219163026092,"Draper Road, Bournemouth BH11 8AS, UK",2019-09-12 08:36:28,50.73653104786003,-1.7798489935113349,"Bargates (Stop H), Christchurch BH23 1QD, UK",1,False,False,25.7
2019-09-15 00:54:42,50.74433883941007,-1.7256713795681593,"Hoburne Lane, Christchurch BH23 4QS, UK",2019-09-15 01:17:04,,,"Alderney Post Office, Poole BH12 4LT, UK",3,False,False,54.5
2019-09-12 16:22:11,50.73987217802864,-1.8193581970317632,"Warnford Road, Bournemouth BH7 6QT, UK",2019-09-12 16:35:40,50.73518830715877,-1.7690716948854288,"Stony Lane, Christchurch BH23 1DL, UK",1,False,False,11.9
2019-09-17 06:26:35,50.74920175940712,-1.9902384242467388,"Waterloo House, Poole BH17 7EZ, UK",2019-09-17 06:43:27,50.76719908287949,-1.8904080707260582,"Ashridge Avenue, Bournemouth BH10 7BQ, UK",2,False,False,18.3
2019-09-14 23:19:08,50.74124700363196,-1.7114322703552622,"Castle Avenue, Highcliffe, Christchurch BH23 4LL, UK",2019-09-14 23:31:09,50.73067291001057,-1.825415313335646,"Pokesdown Station, Bournemouth BH7 6AX, UK",1,True,False,35.7
2019-09-16 22:24:23,50.720158869927594,-1.843303153469116,"Boscombe Pier, Bournemouth BH5 1BL, UK",2019-09-16 22:31:48,50.738013403364924,-1.8684966248541452,"Heron Court Road, Bournemouth BH9 1AG, UK",2,False,False,17.1
2019-09-20 23:43:50,50.71994947366249,-1.8789730168601624,"Bournemouth Square (Stand Y), Bournemouth BH1 2AQ, UK",2019-09-20 23:50:13,50.718193238241895,-1.905324692303781,"58 Alumhurst Rd, Bournemouth BH4 8EN, UK",2,False,False,15.3
2019-09-16 03:32:38,50.72202881792704,-1.8644472159422831,"Lansdowne, Bournemouth BH1 3JP, UK",2019-09-16 03:39:41,50.75127488614992,-1.8252962860337856,"Wilkinson Drive, Bournemouth BH8 0JS, UK",1,False,False,21.1
2019-09-14 16:31:37,50.74588578080026,-1.71820707574792,"12 Forest Way, Christchurch BH23 4QH, UK",2019-09-14 16:48:59,50.751119101844225,-1.8422077379214408,"Castlepoint (Stop A), Bournemouth BH8 9UD, UK",1,False,False,20.0
2019-09-21 00:44:05,50.74577371911679,-1.8208946049520045,"Bournemouth Hospital (Stop B), Bournemouth BH7 7DT, UK",2019-09-21 00:53:58,50.74187660590476,-1.8912040015709408,"Talbot Manor, Bournemouth, Poole BH3 7HT, UK",1,True,False,31.0
2019-09-12 16:58:08,50.72226372883063,-1.901463261801264,"The Westbourne, Bournemouth BH4 9DN, UK",2019-09-12 17:12:53,50.73962073583434,-1.8195859087106356,"Warnford Road, Bournemouth BH7 6QY, UK",1,False,False,16.4
2019-09-17 08:02:54,50.7209581090836,-1.8803870222151644,"Hampshire Court (Stop H), Bournemouth BH2 6DP, UK",2019-09-17 08:12:39,50.72714400516547,-1.8416930961440223,"Palmerston Road, Bournemouth BH1 4DB, UK",1,False,False,10.2
2019-09-16 17:52:37,50.75375657502628,-1.9661668804066452,"Marshwood Avenue, Poole BH17 9ET, UK",2019-09-16 18:00:07,50.760847421707865,-2.005902767714606,"Recreation Ground, Broadstone BH18 9HG, UK",1,False,False,9.7
2019-09-14 14:13:04,50.738764436023466,-1.8726892447968269,"Stokewood Road, Bournemouth BH9 1AD, UK",2019-09-14 14:22:56,50.73527296049733,-1.9086628912467616,"Sunridge Close, Poole BH12 1PU, UK",2,False,False,11.5
2019-09-22 09:00:12,50.70346867328204,-1.9252783702287517,"Haven Road, Poole BH13 7NP, UK",2019-09-22 09:12:16,50.736649984526316,-1.856171916921263,"Bennett Road, Bournemouth BH8 8FH, UK",3,False,False,16.1
2019-09-18 11:59:57,50.71960268665024,-1.9024037542255563,"Alum Chine Road, Bournemouth BH4 8DN, UK",2019-09-18 12:16:57,50.731906801873464,-1.803944265754416,"Irving Road, Bournemouth BH6 5JN, UK",3,False,False,20.1
2019-09-13 09:21:22,50.73762869964718,-1.7531456503340828,"Dennistoun Avenue, Christchurch BH23 3PP, UK",2019-09-13 09:31:35,50.725902884792994,-1.8113363760700965,"Carbery Row, Southbourne Rd, Bournemouth BH6 3QR, UK",1,False,False,11.1
2019-09-16 19:47:25,50.73190021774046,-1.822307685573508,"Spurgeon Road, Bournemouth BH7 6AZ, UK",2019-09-16 19:53:24,50.72083744746344,-1.7888328258577275,"Wildown Road, Bournemouth BH6 4BH, UK",2,False,False,7.5
2019-09-22 13:29:16,50.769104497871076,-1.9103272448881612,"Durdells Avenue, Bournemouth BH11 9BU, UK",2019-09-22 13:39:08,50.73449166641961,-1.9100389015777504,"St Aldhems School, Poole BH12 1PG, UK",1,False,False,11.5
2019-09-11 10:46:04,50.75383028497696,-1.9160267022790325,"Turbary Park Flats, Bournemouth BH11 8HH, UK",2019-09-11 10:57:24,50.72874483448938,-1.9367004852873764,"346 Ashley Rd, Poole BH14 9DF, UK",2,False,False,11.0
